UNITSB1,UNITSB2,UNITSB3,UNITSB4,UNITSB5,UNITSB6,UNITSB7,UNITSB8,UNITSB9,UNITSB10,UNITSB11,UNITSB12,UNITSB13,UNITSB14,UNITSB15,UNITSB16,UNITSB17,UNITSB18,UNITSB19,UNITSB20PL,CONCSSNUM,RCONTROL,OFFSTPARK,TOTCOLL,POTENTIAL,PERCCOMM,COMMRENT,HRSMNGMNT,OPPAY,OPINSUR,OPUTIL,OPREP,OPMNG,OPPROTH,OPSECUR,OPLAND,CPHEATAMT,CPRFAMT,CPWINAMT,CPDOORAMT,CPFLRAMT,CPEXTAMT,CPPLBAMT,CPELEAMT,CPKITAMT,CPBATAMT,CPSECAMT,CPSWIMAMT,CPPLGAMT,CPACCAMT,VOUCHNUM,SECT8NUM,PBS8VNUM,DEBTNUM,MTHMORT,MORTAMT,APPVAL,TERM,YRTRSRY,MTHTRSRY,PMTAMT,MORTAMT2,MORTAMT3,MORTAMT4,PMTAMT2,PMTAMT3,PMTAMT4,CURRATE_R,MARGINDEX_R,NUMUNITS_R,TRENOC_R,TRENNO_R,TRENVA_R,TOWNOC_R,TEMPOC_R,TEMPVA_R,TOWNVA_R,TOWNNO_R,TOTHVA_R,BED0_R,BED1_R,BED2_R,BED3_R,BED4_R,RENTNO_R,RENTLT200_R,RENT224_R,RENT249_R,RENT274_R,RENT299_R,RENT349_R,RENT399_R,RENT449_R,RENT499_R,RENT549_R,RENT599_R,RENT649_R,RENT699_R,RENT749_R,RENT799_R,RENT899_R,RENT999_R,RENT1099_R,RENT1499_R,RENT1999_R,RENT2499_R,RENT2500_R,MRKTVALPU_R,CAPEX_R,CAPEXPU_R,PURPRICE_R,MRKTVAL_R,OPOTHEX,CPOTHAMT,RENT1249_R,WEIGHT,CONTROLPUF,FMR22012,SURVYR,PROPOUT,PROPTYPE,FOVER20BLD,HOWMVAL,CONCSS,SENIOR,IELEC,IGAS,IWATER,ITRASH,IPARKING,IFITNESS,ILAUNDRY,IPOOL,IOTHFREE,COMMSPACE,MNGMNT,CPHEAT,CPROOF,CPWINDOW,CPDOOR,CPFLOOR,CPEXTER,CPPLUMB,CPELESYS,CPKITCH,CPBATH,CPSECSYS,CPSWIM,CPPLAYGR,CPACCESS,CPOTHUSC,OWNENT,VOUCHER,SECT8,PBS8V,GOVBELOW,RSUBSIDY,ELDERLY,LOWINCTC,GOVGRANT,TXCREDIT,TAXDEPREC,PRIVATE,BENEOTH,NOTSUBSDZ,DKSUBSDZ,HISTORIC,LOWINCTEN,LOWINAREA,ECONDEVLP,APPEAL,OTHRCV,DEBT,WHYNOMRT,MORTGAGE,CONTRACT,LINECRDT,OTHLOAN,GUARANTEE,CROSSCOLL,MOREPROPS,APPVALDK,MORTKIND,MORTGET,MORTPAY,DIFFLOAN,FIXADJ,ARM,TIED2INX,MRKTINX,REGPAY,PMTFREQ,RPIPRIN,RPIINT,RPIPRPINS,RPIPMI,RPIPRPTAX,RPIOTH,PMTFREQ2,PMTFREQ3,PMTFREQ4,RPIPRIN2,RPIINT2,RPIOTH2,RPIPRIN3,RPIINT3,RPIOTH3,RPIPRIN4,RPIINT4,RPIOTH4,INSURED2,INSURED3,INSURED4,OUTCOME,JROPOUT,JROPTYPE,JROLDBLG,JRNEWBLG,JRPROPACQ,JRSMNGMNT,JOMMSPACE,JOUCHER,JOUCHNUM,JECT8NUM,JECT8,JERCCOMM,JONCSS,JCONTROL,JTHEXP,JPHEAT,JPHEATAMT,JPROOF,JPWINDOW,JPDOOR,JPFLOOR,JPEXTER,JPPLUMB,JPELESYS,JPKITCH,JPBATH,JPSECSYS,JPSWIM,JPPLAYGR,JPACCESS,JPOTHUSC,JEBTNUM,JEBT,JRMORT,JIED2INX,JEGPAY,JIXADJ,JORTGAGE,JORTAMT,JPPVAL,JTHTRSRY,JPIOTH,JPIOTH2,JPIOTH3,JPIOTH4,NUMCAT_R,NUMBLD_R,YROLDBLG_R,YRNEWBLG_R,YRPROPACQ_R,YRMORT1_R,YRMORT2_R,YRMORT3_R,YRMORT4_R,OPTAX_R,INSURED_R
3,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,4,55200,58200,-8,-8,-8,15000,2500,2500,2000,21326,0,0,0,-8,-8,-8,-8,-8,-8,300,-8,-8,300,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,133333,600,200,0,400000,100,-8,0,2984.234788,9999003177,1400,2012,3,1,-8,1,1,2,2,2,1,2,1,3,1,3,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,-8,1,-8,-8,-8,-8,6,-8
8,8,16,16,16,8,8,16,16,8,8,-8,-8,-8,-8,-8,-8,-8,-8,-8,75,0,240,1819812,2056415,-8,-8,-8,93000,24000,230500,192000,70000,6100,8145,39000,2910,-8,1040,800,28600,9000,6210,415,14000,3800,1560,5300,500,-8,15,-8,-8,1,7,6100000,13000000,7,-8,-8,30000,-8,-8,-8,-8,-8,-8,3.092,-8,128,114,0,14,0,0,0,0,0,0,0,0,88,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,40,0,0,101563,74135,579,4500000,13000000,-8,-8,0,85.74671568,9999003178,1400,2012,3,2,-8,2,2,2,2,1,1,1,1,3,2,1,2,2,3,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,1,3,3,-8,2,1,1,2,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,11,6,4,3,7,-8,-8,-8,16,8
6,8,8,8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,42,115000,126000,-8,-8,40,0,6000,4800,12000,0,1400,0,700,-8,28000,-8,-8,-8,36000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,3,350000,670000,5,-8,-8,2200,-8,-8,-8,-8,-8,-8,5,-8,30,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,64000,2133,600000,600000,-8,-8,0,439.5205329,9999003186,700,2012,3,2,-8,2,1,2,2,3,2,1,1,3,3,3,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,-9,-9,-9,1,3,2,-8,2,1,1,1,2,6,2,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,4,5,3,5,7,-8,-8,-8,12,7
52,53,61,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,0,191,1079000,1867000,-8,-8,-8,26712627,50000,289000,177500,92760,29800,0,6000,-8,30000,-8,-8,-8,-8,-8,-8,-8,-8,3700,-8,-8,-8,15,-8,-8,1,6,4350000,5750000,10,-8,-8,67300,-8,-8,-8,-8,-8,-8,6.5,-8,166,154,0,12,0,0,0,0,0,0,36,48,66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,48,0,66,16,0,0,0,84337,33700,203,3750000,14000000,-8,-8,0,61.48474836,9999003187,1200,2012,3,2,-8,7,3,2,2,1,1,1,1,3,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,2,2,2,-8,2,3,4,1,1,-8,-8,-8,1,2,1,1,1,-9,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,3,4,2,4,4,-8,-8,-8,18,8
26,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,25,0,223348,281300,-8,-8,-8,26460,15809,91432,39035,13210,7563,634,0,-8,-8,-8,-8,-8,4727,-8,-8,-8,-8,-8,-8,-8,-8,7,7,-8,1,10,1300000,-9,50,-8,-8,7384,-8,-8,-8,-8,-8,-8,-9,-8,26,25,0,0,0,1,0,0,0,0,0,0,17,9,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,6,4,0,0,0,75000,4727,182,750000,1950000,74490,-8,9,39.51610407,9999003193,1400,2012,3,2,-8,5,1,2,3,1,1,1,3,3,1,3,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,1,2,2,1,1,1,1,1,2,7,2,-8,1,2,1,1,-9,-9,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,3,1,2,-8,6,5,-8,-8,-8,10,9
45,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,6,45,0,551767,570697,2,58958,-8,50798,17937,152934,28888,36626,14227,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,9,-8,-8,1,5,499000,-9,30,-8,-8,17736,-8,-8,-8,-8,-8,-8,5.75,-8,45,44,0,1,0,0,0,0,0,0,0,20,20,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6,2,4,10,7,1,4,0,0,80000,-8,-8,3613000,3600000,-9,-8,8,42.0100093,9999003194,1400,2012,3,2,-8,8,2,2,2,2,1,1,2,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,1,2,1,-8,1,2,2,2,2,2,2,1,1,1,1,2,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,3,-8,6,5,-8,-8,-8,16,9
14,14,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,28,244700,254400,-8,-8,160,-9,-9,-9,-9,0,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,8,1500000,-9,-9,-8,-8,-9,-8,-8,-8,-8,-8,-8,-9,-8,28,27,0,0,0,1,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,0,0,0,0,0,76786,-8,-8,2150000,2150000,97880,-8,0,34.54674394,9999003195,1400,2012,3,2,-8,6,1,2,2,2,1,1,1,3,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,-9,-9,-9,1,2,1,1,-9,1,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,5,3,5,6,-8,-8,-8,-9,-9
28,10,29,10,36,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,113,1100000,1200000,-8,-8,-8,0,12000,100000,117000,450000,5000,0,-9,-8,-8,-8,-8,18000,-8,-8,-8,-8,-8,-8,-8,-8,-8,33,-8,-8,1,1,5750000,9500000,5,-8,-8,37900,-8,-8,-8,-8,-8,-8,5.58,-8,113,109,2,0,0,2,1,0,0,0,5,73,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,0,0,0,34,0,0,0,0,84071,18000,159,4800000,9500000,-9,-8,0,4.600565706,9999003197,1100,2012,3,2,-8,4,1,2,2,2,2,1,2,3,2,3,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,-9,-9,-9,2,2,2,-8,2,1,1,1,1,-8,-8,-8,1,2,-9,1,1,-9,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,5,4,4,4,5,-8,-8,-8,16,8
5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,20528,26800,15,4200,10,0,1883,1547,8136,0,400,0,270,2400,800,1100,-8,900,-8,2000,500,600,-8,-8,-8,-8,-8,1,-8,-8,1,11,145000,200000,10,-8,-8,1594,-8,-8,-8,-8,-8,-8,7.25,-8,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,45000,8300,1660,160000,225000,-8,-8,0,1790.540873,9999003198,800,2012,3,2,-8,8,1,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,1,2,2,-8,2,1,1,2,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,2,-8,5,5,-8,-8,-8,8,8
2,2,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,24,37620,39600,-8,-8,10,0,4000,0,0,0,0,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,3,320000,400000,15,-8,-8,2380,-8,-8,-8,-8,-8,-8,5.75,-8,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,66667,-8,-8,40000,400000,-9,-8,0,1576.559335,9999003200,650,2012,3,2,-8,5,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,-9,-9,-9,1,-9,-9,-8,1,1,1,2,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,3,9,7,6,5,-8,-8,-8,6,8
5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,6,5200,5200,-8,-8,8,0,1200,750,750,0,500,0,2000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,6,100000,-9,10,-8,-8,133,40000,-8,-8,300,-8,-8,8,-8,5,5,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,-8,-8,125000,150000,-9,-8,0,2837.806803,9999003201,700,2012,3,2,-8,2,2,2,2,2,1,1,1,3,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,2,1,2,2,1,2,2,1,1,12,11,1,1,-8,-8,-8,1,2,-9,1,-9,-9,-9,-9,2,-8,-8,1,1,-9,-8,-8,-8,-8,-8,-8,4,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,3,-8,5,4,2,-8,-8,5,8
2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,2,33600,33600,-8,-8,3,0,1200,4000,1500,0,0,0,0,-8,-8,-8,-8,-8,500,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,175000,500,250,50000,350000,-8,-8,0,4476.352182,9999003202,1400,2012,3,1,-8,6,1,2,1,1,1,1,1,3,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,3,-8,2,-8,-8,-8,-8,7,-8
6,6,6,6,6,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,6,31,37,177601,192468,-8,-8,-8,14649,10277,13914,39476,19360,11633,0,5460,-8,-8,1959,-8,6478,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,12,903754,903754,50,-8,-8,1917,-8,-8,-8,-8,-8,-8,1,-8,32,30,0,2,0,1,0,0,0,0,0,26,7,0,0,1,0,0,0,0,0,0,0,0,26,0,0,5,0,0,0,0,0,0,0,0,0,0,50250,10017,313,904000,1608000,-9,1580,0,151.7384445,9999003207,500,2012,3,2,-8,3,2,2,2,2,1,1,2,2,1,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6,2,2,2,1,1,-9,1,-9,-9,-9,-9,-9,-9,-9,2,2,2,2,2,2,1,-8,1,2,2,2,2,2,2,-8,4,12,12,2,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,6,7,5,4,3,-8,-8,-8,8,3
6,6,6,10,4,5,7,5,6,8,8,4,8,4,4,8,10,4,6,76,188,0,390,1150000,1190000,-8,-8,-8,93000,25230,72473,83251,40250,17000,0,-9,10700,30000,1500,1500,7847,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,8,4350000,-9,5,-8,-8,27301,-8,-8,-8,-8,-8,-8,0.259,-8,195,188,0,6,0,1,0,0,0,0,19,142,34,0,0,0,0,0,0,0,0,0,0,19,142,0,0,0,33,0,0,0,0,0,0,0,0,0,-9,51547,264,-9,-9,-9,-8,0,56.55603589,9999003208,800,2012,3,2,1,-9,2,2,2,3,1,1,1,3,2,3,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,1,-9,1,-8,1,2,2,2,1,2,2,1,2,1,1,1,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,503,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,20,6,4,3,7,-8,-8,-8,17,9
8,8,14,8,12,10,10,4,8,8,8,14,8,8,-8,-8,-8,-8,-8,-8,15,82,106,1499335,1533744,-8,-8,-8,147620,27330,73009,84506,90636,19899,0,38814,-8,-8,3571,-8,13365,33353,1580,2780,-8,-8,2891,-8,-8,-8,7,-8,-8,1,1,6500000,-9,9,-8,-8,40660,-8,-8,-8,-8,-8,-8,5.03,-8,128,121,1,2,1,0,0,0,0,0,0,99,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,12,58,24,22,0,0,0,89844,78092,610,190000,11500000,4177,20552,1,133.2901734,9999003214,1400,2012,3,2,-8,7,2,2,2,2,1,1,2,3,2,3,3,2,3,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,4,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,1,-8,1,2,2,2,3,3,2,1,2,1,1,1,1,-8,-8,-8,1,2,1,1,-9,-9,1,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,14,3,1,2,5,-8,-8,-8,15,9
1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,2,10120,11040,-8,-8,4,0,0,0,0,0,0,0,0,-8,6400,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,6400,3200,36300,60000,-8,-8,0,84326.21392,9999003218,900,2012,3,1,-8,1,1,2,2,3,2,2,1,2,3,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,3,1,5,-8,-8,-8,-8,0,-8
28,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,40,319200,319200,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,1,2,-9,-9,20,-8,-8,-9,-8,-8,-8,-8,-8,-8,5,-8,28,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,70929,-8,-8,-9,1986000,-9,-8,0,42.56448924,9999003221,1400,2012,3,2,-8,1,1,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2,2,2,2,-9,1,-8,1,2,2,2,2,2,2,1,2,1,1,2,1,-8,-8,-8,1,2,1,1,-9,-9,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,504,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,5,-8,2,4,-8,-8,-8,13,8
